phone_normalized,Contractor Name,Phone,Domain,City,State,OEM Sources,OEM Count,ICP Fit Score,ICP Tier,Resimercial Score,O&M Score,Multi-OEM Score,MEP+R Score,is_multi_oem,oem_count_verified,state_count,is_multi_state,multi_state_bonus
2395952809,GENERATOR SERVICE OF SWFL LLC,(239) 595-2809,,fort myers,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
2395982000,PREMIER ELECTRIC,(239) 598-2000,premierelectric.com,es,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2396430923,"JACKSON TOTAL SERVICE, INC.",(239) 643-0923,jacksontotal.com,es,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
2396436165,"EXCEL ELECTRIC OF NAPLES, INC.",(239) 643-6165,,es,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2397473399,J.& J DODDATO UNLIMITED LLC,(239) 747-3399,,saint cloud,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2397851610,"NAPLES GENERATOR, INC.",(239) 785-1610,naplesgenerator.com,es,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2397892633,GENERX GENERATORS LLC,(239) 789-2633,fixmygen.com,es,FL,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
2398252540,GEM REMOTES SERVICES LLC,(239) 825-2540,,es,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
2398777552,"BADGER ELECTRIC, LLC",(239) 877-7552,,bonita springs,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2398966327,POWERHOUSE HOME SERVICES,(239) 896-6327,powerhouseswfl.com,fort myers,FL,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
2398988638,SWFL ELECTRIC LLC.,(239) 898-8638,swflelec.com,fort myers,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2399196776,AMP GENERATORS INC.,(239) 919-6776,,es,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2399201054,BEST HOME SERVICES,(239) 920-1054,getbest.com,es,FL,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
2399397093,ALL PHASE ELECTRIC,(239) 939-7093,,fort myers,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2399472375,EMPOWERED GLOBAL INC.,(239) 947-2375,empoweredglobalinc.com,bonita springs,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2625444811,OFFERING,1-262-544-4811,generacpowerproducts.com,n amphlett blvd san mateo,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2672491642,PONE ELECTRIC INC,(267) 249-1642,,levittown,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2672556804,GAROFALO ELECTRIC LLC,(267) 255-6804,garofaloelectricllc.com,collegeville,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2674243228,STURGEON SERVICES LLC,(267) 424-3228,,green lane,PA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
2674443912,KB ELECTRIC LLC,(267) 444-3912,kbelectricpa.com,own,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2674551716,SDP ELECTRIC LLC,(267) 455-1716,,elverson,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2675668625,WEISS ELECTRIC,(267) 566-8625,,levittown,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2675847041,"DANZOT ELECTRIC, LLC",(267) 584-7041,,exton,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2676402861,"REVELATION ELECTRIC, LLC",(267) 640-2861,,green lane,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2677180925,"MARK TOBEY ELECTRIC, LLC",(267) 718-0925,mrtelectric.com,sellersville,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2677880171,PSM ELECTRICAL CONTRACTING,(267) 788-0171,psmelectric.us,fairless hills,PA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2812142830,SAFE HAVEN POWER LLC,(281) 214-2830,safehavenpower.com,on,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2812422471,ASPIRE SALES & ELECTRICAL SERV. LLC,(281) 242-2471,aspiresales.net,,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2812455970,"TIPCO A/C & ELECTRICAL, LLC",(281) 245-5970,,on,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2812516100,"GENERATOR SUPERCENTER, INC",(281) 251-6100,generatorsupercenter.com,tomball,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2812715952,B4 ELECTRICAL SERVICES LLC,(281) 271-5952,b4-electrical.com,on,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
2813327561,"PANTHER ELECTRIC, INC.",(281) 332-7561,pantherelectric.net,w league city pkwy league city,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2813329555,WEEKS SERVICE CO,(281) 332-9555,weeksservicecompany.com,s league city,TX,Generac,1,33.0,BRONZE,40.0,40.0,25,0.0,False,1,1,False,0
2813580980,KENTECH INC.,(281) 358-0980,kentechpower.com,porter,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2814001131,BIOS POWER SYSTEMS,(281) 400-1131,,on,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2814148416,RELIABLE ELECTRIC,(281) 414-8416,reliableelectrictx.com,on,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2814461597,CGC GENERATORS,(281) 446-1597,cgcgenerators.com,e humble,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2814663691,ELECTRICAL WORX,(281) 466-3691,electricalworxtx.com,league city,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2814669302,"POOLS, DECKS AND MORE, INC.",(281) 466-9302,poolsdecksandmore.com,spring,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2814995333,"A. FULLER ELECTRIC, INC",(281) 499-5333,afullerelectric.com,,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2815155131,GENTEK USA LLC,(281) 515-5131,gentekusa.com,n la porte,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2816073157,ORGANIC NATURAL ENERGY LLC,(281) 607-3157,organicnaturalenergyllc.com,alvin,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2816482177,STORM GUARDIAN GENERATORS,(281) 648-2177,stormgg.com,in,TX,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
2817971997,PCI ELECTRICAL,(281) 797-1997,pcielectricalservices.com,humble,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2818548714,TEX-PRO ELECTRICAL LLC,(281) 854-8714,,missouri city,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
2818808805,ROBERT MONROE INTERESTS LLC.,(281) 880-8805,,on,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2818853300,ACS COMMERCIAL SERVICES LLC,(281) 885-3300,acsfixit.com,on,TX,Generac,1,47.0,SILVER,60.0,60.0,25,0.0,False,1,1,False,0
2818953685,DOB ELECTRIC LLC,(281) 895-3685,dobelectric.com,on,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2819558789,"FREEDOM COMMERCIAL & HOME SERVICES,",(281) 955-8789,freedomchs.com,oak hollow cir cypress,TX,Generac,1,47.0,SILVER,60.0,60.0,25,0.0,False,1,1,False,0
2819824932,STORM GUARDIAN GENERATORS,(281) 982-4932,stormgg.com,alvin,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2819972512,ASSURANCE ELECTRIC LLC,(281) 997-2512,,pearland,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
2819979110,GENERATOR INDUSTRIES LLC,(281) 997-9110,generatorind.com,on,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3022935424,PAUL A COULSTON,(302) 293-5424,,wilmington,DE,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3023756145,MID ATLANTIC GENERATORS LLC,(302) 375-6145,,boothwyn,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3026470806,"AM ELECTRICAL SOLUTIONS, LLC",(302) 647-0806,amelectricalsolutionsde.com,wilmington,DE,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
3052045605,"RACK ELECTRIC, LLC",(305) 204-5605,rackelectric.com,miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052052233,CAPITAL POWER LLC.,(305) 205-2233,thecapitalpower.com,miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052055419,LE JOHNSON ELECTRIC LLC.,(305) 205-5419,,miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052152204,PIONEER CONSTRUCTION OF FLORIDA INC,(305) 215-2204,,hialeah,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052274222,CAYAMAS ELECTRIC CORP.,(305) 227-4222,,ter miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052560241,FLORIDA POWER HOUSE INC.,(305) 256-0241,floridapowerhouse.com,miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052664240,CIMAS TECHNOLOGIES,(305) 266-4240,cimasus.com,reet miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3052972669,"CORAL ELECTRIC, LLC",(305) 297-2669,,miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3053325987,INNOVATIONS &RENOVATIONS BY REY INC,(305) 332-5987,,miami springs,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3054092112,ZMARTTEK CORP,(305) 409-2112,ztkcorp.com,miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3054508787,"DION GENERATOR SOLUTIONS, INC.",(305) 450-8787,,miami,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3054719010,ADVANCED GAS & GENERATOR CONTRACTOR,(305) 471-9010,totalpowergenerators.com,miami,FL,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
3055421070,EZGEN POWER,(305) 542-1070,simonelect.com,th ter miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3055842274,CRUZ'S CONSTRUCTION & PROF GRP LLC,(305) 584-2274,ccpg.llc,miami lakes,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3056076305,ROVY REPAIR SERVICE LLC,(305) 607-6305,,terrace miami,FL,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
3056972520,"DADE POWER SYSTEMS, INC.",(305) 697-2520,dadeps.com,miami,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3057581211,LONGMAN ELECTRIC INC,(305) 758-1211,longmanelectric.com,miami shores,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3057677118,GENERAL POWER LIMITED INC.,(305) 767-7118,genpowerusa.com,doral,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3057905899,RLV CORP,(305) 790-5899,rlvcorp.net,miami shores,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3057965562,BROWARD & DADE ELECTRIC CORP.,(305) 796-5562,,terrace miami,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3058242858,"NOVOA ELECTRICAL CONTRACTORS, INC.",(305) 824-2858,,ter medley,FL,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
3058870780,KW POWER SYSTEMS CORP,(305) 887-0780,,miami,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3059005055,GENERATOR SUPERCENTER OF BROWARD,(305) 900-5055,generatorsupercenter.com,hollywood,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3059655330,E & E POWER CORP,(305) 965-5330,e-epowercorp.com,opa locka,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3102598087,SOTRES ELECTRIC LLC,(310) 259-8087,,downey,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3103212698,BY THE BOOK ELECTRIC INC.,(310) 321-2698,,manhattan beach,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3103268500,RICO'S ELECTRIC INC,(310) 326-8500,ricoselectricinc.com,lomita,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3104579348,PEAK POWER ELECTRIC INC.,(310) 457-9348,peakpowerelectric.com,malibu,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3104863042,DAVENPORT ELECTRIC,(310) 486-3042,,torrance,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3105602937,ECLECTIC ELECTRIC,(310) 560-2937,socalelectrichub.com,escondido,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3105718334,LYFE POWER LLC,(310) 571-8334,,los angeles,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3106511608,GENESIS ELECTRICAL,(310) 651-1608,,e fernock carson,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3106997164,D SQUARE CONSTRUCTION SERVICES INC.,(310) 699-7164,,malibu,CA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
3107927454,ELECTRICAL DESIGN SYSTEMS LLC,(310) 792-7454,,torrance,CA,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
3108456523,ZUMA ENTERTAINMENT INC,(310) 845-6523,zumaentertainment.com,agoura hills,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3108492856,U2 SOLUTIONS INC,(310) 849-2856,,beverly hills,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3108649728,277 ELECTRIC,(310) 864-9728,,long beach,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3108670132,"MAGNETTA ELECTRIC, INC",(310) 867-0132,,a cir s los angeles,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3109261742,PROPERTY POWER BACKUP,(310) 926-1742,,van nuys,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3212199486,HELP MY EQUIPMENT LLC,(321) 219-9486,,ocoee,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3213681168,COMFORT POWER SYSTEMS LLC,(321) 368-1168,,championsgate,FL,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
3213706898,"SUPER FAST ELECTRIC, LLC",(321) 370-6898,superfastelectric.com,longwood,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3214249320,ENERGY MANAGEMENT SPECIALISTS LLC,(321) 424-9320,,orlando,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3215431835,BROCK'S ELECTRICAL SERVICES INC,(321) 543-1835,brockselectrical.com,orlando,FL,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
3232276777,RADCOM,(323) 227-6777,,los angeles,CA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
3234336046,"ENERGEN ELECTRIC, LLC",(323) 433-6046,getenergen.com,lynwood,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3236204244,NEW ERA ELECTRICAL INC.,(323) 620-4244,,los angeles,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3238426507,JGA ELECTRIC,(323) 842-6507,jgaelectric.com,north hollywood,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3239346104,ARIE PLUMBING,(323) 934-6104,arieplumbing.com,los angeles,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3252489091,LAVALLEY HOME SERVICES LLC,(325) 248-9091,lavalleyservices.com,kingwood,TX,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
3364484000,"CANTER POWER SYSTEMS, LLC",(336) 448-4000,canterpowersystems.com,on,TX,Generac,1,27.0,BRONZE,40.0,20.0,25,25.0,False,1,1,False,0
3463452122,"MSF ELECTRIC, INC.",(346) 345-2122,msfelectric.com,humble,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3464206341,RELIABLE PROPERTY SOLUTIONS 4,(346) 420-6341,,richmond,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3464250650,NIVO SOLAR LLC,(346) 425-0650,mynivohome.com,on,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3464431681,PARTICLE PRO ELECTRIC LLC,(346) 443-1681,particleproelectric.com,spring,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3466784422,GENERATORS OF TEXAS LLC,(346) 678-4422,generatorsoftx.com,g tomball,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3467734920,DM ELECTRICAL AND CONSTRUCTION LLC,(346) 773-4920,dmelectricalinc.com,on,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3468057525,ELECTRICAL RENEWABLE SERVICES LLC,(346) 805-7525,,on,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
3468889393,PSL TECHNOLOGY LLC,(346) 888-9393,psltechnology.com,tomball,TX,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
3472853197,NICK'S ELECTRICAL CONTRACTING INC,(347) 285-3197,,orlando,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
3522437099,KALOS SERVICES INC.,(352) 243-7099,kalosflorida.com,clermont,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
3523297162,"EMERALD ISLE ELECTRIC, LLC",(352) 329-7162,isleelectric.com,ive land o lakes,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3523942874,ADVANCE ELECTRIC,(352) 394-2874,advanceelectric1952.com,clermont,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3525447058,CAFRA ELECTRIC LLC,(352) 544-7058,,s lansdale cir tampa,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3605685985,EPIC ELECTRIC INC,(360) 568-5985,epicelectricinc.com,in,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
3615484997,TRUE TX ELECTRIC LLC,(361) 548-4997,truetxelectric.com,helotes,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4072432278,"DOC WATTS ELECTRIC, INC",(407) 243-2278,docwattselectric.com,venture circle orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4072503015,POWER DIRECT LLC,(407) 250-3015,,lazy breeze loop clermont,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4072673049,HALL ELECTRICAL SYSTEMS INC,(407) 267-3049,hallelectricalsystems.com,nw madison cir n saint petersburg,FL,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4072706898,"GALVIS ELECTRIC, LLC",(407) 270-6898,galviselectric.com,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4072750705,RINALDI'S HEATING & A/C SERVICE,(407) 275-0705,rinaldis.com,orlando,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4072911644,PRO-TECH A/C & PLUMBING SERVICE,(407) 291-1644,protechac.com,winter park,FL,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4072981412,A PLUS GENERATORS LLC,(407) 298-1412,aplusgenerators.net,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4073356777,POWERLINK ELECTRIC CORP,(407) 335-6777,powerlinkfl.com,kissimmee,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4073507933,"INCA ELECTRIC, LLC",(407) 350-7933,incaelectric.com,altamonte springs,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4073570833,SUPER BRIGHT SERVICES LLC,(407) 357-0833,superbrightservices.com,clermont,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4073735617,CASTAWAYS ENERGY LLC,(407) 373-5617,castawaysenergy.com,orlando,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4074175553,GENSTAR SERVICE,(407) 417-5553,genstarservice.com,,FL,Generac,1,33.0,BRONZE,40.0,40.0,25,0.0,False,1,1,False,0
4074227657,"BOB HEINMILLER AIR CONDITIONING,",(407) 422-7657,bobheinmiller.com,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4074487955,HOME MANAGEMENT SYSTEMS LLC,(407) 448-7955,,apopka,FL,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4074535598,AIS CONNECTED,(407) 453-5598,,en,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4074628377,"SYNERGY ELECTRICAL SYSTEMS, INC.",(407) 462-8377,,cooper palms pkwy apopka,FL,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4075040922,EMERALD SUN ENERGY LLC,(407) 504-0922,emeraldsunenergy.com,orlando,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4075368213,PREMIUM ELECTRIC LLC,(407) 536-8213,,reet orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4075745177,"C.D. WILLIAMS GROUP, LLC",(407) 574-5177,pesiec.com,apopka,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4075778488,ILLUMINA ELECTRIC LLC,(407) 577-8488,illuminaelectrical.com,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4076028823,AUSTEN ELECTRICAL SOLUTIONS LLC,(407) 602-8823,austenelectricalsolutions.com,apopka,FL,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4076131092,"CH ELECTRIC SOLUTIONS, LLC",(407) 613-1092,chelectricsolutions.com,orlando,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4076251521,"AC DC STATEWIDE ELECTRIC, INC.",(407) 625-1521,acdcstatewide.com,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4076468700,PALMER ELECTRIC COMPANY,(407) 646-8700,palmer-electric.com,winter park,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4076930479,COOL TODAY,(407) 693-0479,cooltoday.com,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4077392779,NAVTEK ELECTRICAL CORP,(407) 739-2779,navtekgenerators.com,celebration,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4077855661,ACE SOLVES IT ALL,(407) 785-5661,acesolvesitall.com,kissimmee,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4078121822,MILLER ELECTRICAL SERVICES INC.,(407) 812-1822,,premier row orlando,FL,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4078169000,"MARCOPE, LLC",(407) 816-9000,marcope.com,oviedo,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4078317770,Y2K ELECTRICAL SYSTEMS INC.,(407) 831-7770,,altamonte springs,FL,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4078321818,"BLEDSOE SERVICES, LLC",(407) 832-1818,bledsoeservices.com,orlando,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4078567770,"FIREPLACE & GAS SERVICES , INC.",(407) 856-7770,fireplaceandgas.com,orlando,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4078577879,"ALTECH ELECTRIC OF CNTRL FL, INC.",(407) 857-7879,altechelectric.com,orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4078721102,INTEGRATED MAINTENANCE SOLUTIONS,(407) 872-1102,chooseintegrated.com,altamonte springs,FL,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4078778090,ARMSTRONG AIR & HEATING,(407) 877-8090,armstrongairinc.com,en,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4078832588,SMARTRON ELECTRIC LLC,(407) 883-2588,smartronelectric.com,maitland,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4078840844,BRITE ELECTRIC A/C & HEATING,(407) 884-0844,,apopka,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4079050058,"H&S ELECTRICAL, INC.",(407) 905-0058,,ocoee,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4079253462,TECH SERVICES,(407) 925-3462,techservicesspecialties.com,casselberry,FL,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4079478575,MR. ELECTRIC OF LAKE COUNTY,(407) 947-8575,,clermont,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4079485403,JFC ELECTRIC LLC,(407) 948-5403,jfcelectricllc.com,suite b orlando,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
