Contractor Name,Phone,Domain,ICP Fit Score,ICP Tier,Resimercial Score,O&M Score,Multi-OEM Score,MEP+R Score,OEM Count,OEM Sources,oem_count_verified,is_multi_oem,LicenseNo,BusinessName,MailingAddress,City_license,County,ZIPCode,BusinessPhone,Classifications(s),PrimaryStatus,ExpirationDate,phone_normalized,has_ca,state_ca,has_tx,name,license_number,oem_source,icp_score,tier,state_count,state_list,multi_state_bonus,OEM Count_oem_master,OEM Sources_oem_master,is_multi_oem_oem_master,oem_count_verified_oem_master,multi_oem_score,resimercial_score,om_score,mepr_score
,,,,,,,,,0,,0,False,,,,,,,,,,,(909) 912-5000,False,,True,"BRIGHT BULBS ELECTRIC CO, INC.",38324.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(936) 200-7165,False,,True,LIMITLESS ELECTRIC LLC,36854.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(936) 900-7031,False,,True,TOP TIER ELECTRICAL SERVICES LLC,40166.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(936) 933-7144,False,,True,AL'S A.S.A.P. ELECTRIC COMPANY LLC,37392.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(972) 241-0622,False,,True,"THE LENTZ COMPANIES, INC.",24390.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(972) 288-9778,False,,True,SHEARER ELECTRIC COMPANY,36351.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(972) 313-3885,False,,True,HERNANDEZ ELECTRICAL SERVICES INC,22315.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(972) 488-1084,False,,True,"MULTIMEDIA SOLUTIONS, INC.",36246.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(972) 521-6014,False,,True,DYNAMIC SLR INC,34989.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(972) 727-9902,False,,True,ARI-TEX ELECTRIC INC,17608.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,(979) 966-9159,False,,True,HOWARD ELECTRIC,29147.0,Generac,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,2103748372,False,,True,TeraVolt Energy,29751.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,2105161604,False,,True,TEXAS ENGINEERED SOLAR LLC,34731.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,2108295420,False,,True,South Texas Solar Systems,30019.0,SMA Solar,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,2253588226,False,,True,DELTA ELECTRIC COMPANY OF BATON ROUGE INC,31769.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,228 832-3352,False,,True,"Millerco, Inc. - Gulfport",25694.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,2282651355,False,,True,Strategic Electrical Solutions LLC,36240.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,254 526-7284,False,,True,"Ttg Electric Co., Inc. - Killeen",17420.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 259-6500,False,,True,Grasten Technologies - Conroe,31032.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 355-9100,False,,True,American Services - Hockley,19746.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 449-7226,False,,True,Bradford Brothers - Houston,18679.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 502-0062,False,,True,Mico Environmental Solutions L.L.C. - Houston,26366.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 576-1231,False,,True,Trustwave Electric Llc - Rosharon,39862.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 885-8000,False,,True,"Generator Exchange, Llc - Spring",31004.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,281 913-9101,False,,True,E.K.I. Electric - Missouri City,31511.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,2817190464,False,,True,AARON'S ELECTRICAL SERVICE INC,31569.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
SOTRES ELECTRIC LLC,(310) 259-8087,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1070186.0,SOTRES ELECTRIC,7740 BAIRNSDALE STREET,DOWNEY,Los Angeles,90240.0,(310) 259 8087,C10,CLEAR,10/31/2026,3102598087.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
BY THE BOOK ELECTRIC INC.,(310) 321-2698,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1073667.0,BY THE BOOK ELECTRIC INC,15143 GERKIN AVE,LAWNDALE,Los Angeles,90260.0,(310) 321 2698,C10,CLEAR,03/31/2027,3103212698.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
RICO'S ELECTRIC INC,(310) 326-8500,ricoselectricinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,835387.0,NUWORLD AUTOMATION & LIGHTING,P O BOX 1171,LOMITA,Los Angeles,90717.0,(310) 326 8500,C10,CLEAR,10/31/2025,3103268500.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
PEAK POWER ELECTRIC INC.,(310) 457-9348,peakpowerelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,365831.0,PEAK POWER ELECTRIC INC,30765 PACIFIC COAST HWYSTE 365,MALIBU,Los Angeles,90265.0,(310) 457 9348,C10,CLEAR,07/31/2027,3104579348.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
DAVENPORT ELECTRIC,(310) 486-3042,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,946743.0,DAVENPORT ELECTRIC,2270 SEPULVEDA BLVD 46,TORRANCE,Los Angeles,90501.0,(310) 486 3042,C10,CLEAR,06/30/2027,3104863042.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
ECLECTIC ELECTRIC,(310) 560-2937,socalelectrichub.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,987835.0,ECLECTIC ELECTRIC,934 PARK DRIVE,ESCONDIDO,San Diego,92029.0,(310) 560 2937,C10,CLEAR,10/31/2027,3105602937.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
GENESIS ELECTRICAL,(310) 651-1608,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,896880.0,GENESIS ELECTRICAL,1627 E FERNROCK ST,CARSON,Los Angeles,90746.0,(310) 651 1608,C10,CLEAR,05/31/2027,3106511608.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
D SQUARE CONSTRUCTION SERVICES INC.,(310) 699-7164,,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,822701.0,D SQUARE CONSTRUCTION SERVICES INC,P O BOX 1162,PACIFIC PALISADES,Los Angeles,90272.0,(310) 699 7164,B| C33,CLEAR,08/31/2027,3106997164.0,True,CA,False,,,,32.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,80.0
277 ELECTRIC,(310) 864-9728,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,888225.0,277 ELECTRIC,3201 EAST 61ST STREET,LONG BEACH,Los Angeles,90805.0,(310) 864 9728,C10,CLEAR,12/31/2026,3108649728.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"MAGNETTA ELECTRIC, INC",(310) 867-0132,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,940346.0,MAGNETTA ELECTRIC INC,3020 SHASTA CIR S,LOS ANGELES,Los Angeles,90065.0,(310) 867 0132,C10,CLEAR,10/31/2027,3108670132.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
PROPERTY POWER BACKUP,(310) 926-1742,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1102448.0,PULEV ARTYOM,6842 RANCHITO AVENUE,VAN NUYS,Los Angeles,91405.0,(310) 926 1742,B| C10,CLEAR,03/31/2027,3109261742.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
,,,,,,,,,0,,0,False,,,,,,,,,,,314 631-1158,False,,True,"Reinhold Electric, Inc. - St. Louis",39569.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,316 283-0474,False,,True,Kaye Electric - Newton,35222.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,3178602990,False,,True,"DEEM, LLC",26773.0,Mitsubishi,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,318 469-3883,False,,True,A-Lectric Company And Contracting Llc. - Shreveport,32578.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,318 747-5605,False,,True,Stewart Power Services Llc - Bossier City,25996.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,318 865-6225,False,,True,Jack Spring Electrical Contractors Inc. - Shreveport,21020.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,3182264510,False,,True,HMR ELECTRICAL CONTRACTING LLC,29867.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,3187981801,False,,True,Southern Air of Shreveport,40715.0,Mitsubishi,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,321 608-4850,False,,True,Brubaker Builders Llc - Rockledge,40688.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
RADCOM,(323) 227-6777,,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,557777.0,RAD COM LLC,483 CANYON VISTA DR,LOS ANGELES,Los Angeles,90065.0,(323) 227 6777,C10,CLEAR,10/31/2026,3232276777.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
NEW ERA ELECTRICAL INC.,(323) 620-4244,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1093194.0,NEW ERA ELECTRICAL INC,646 EAST 110TH STREET,LOS ANGELES,Los Angeles,90059.0,(323) 620 4244,C10,CLEAR,06/30/2026,3236204244.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
JGA ELECTRIC,(323) 842-6507,jgaelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1032418.0,JGA ELECTRIC,11647 BLIX STREET #6,NORTH HOLLYWOOD,Los Angeles,91602.0,(323) 842 6507,C10,CLEAR,08/31/2027,3238426507.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
ARIE PLUMBING,(323) 934-6104,arieplumbing.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,721792.0,ARIE PLUMBING,2925 W VERNON AVE,LOS ANGELES,Los Angeles,90008.0,(323) 934 6104,B| C20| C34| C36,CLEAR,05/31/2026,3239346104.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
,,,,,,,,,0,,0,False,,,,,,,,,,,325 248-3215,False,,True,Msh Enterprises Llc - Kingsland,38016.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,337 527-5599,False,,True,"Gogen Services, Inc. - Sulphur",29425.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,3467773370,False,,True,"Brotherlylove Electric, LLC",32701.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,4058989190,False,,True,OFF GRID ENTERPRISES,31460.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
BINGO ELECTRIC,(408) 214-0775,bingoelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1076855.0,BINGO ELECTRIC,17775 NAVAJO TRAIL,LOS GATOS,Santa Clara,95033.0,(408) 214 0775,C10,CLEAR,06/30/2027,4082140775.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
ANTHONY LEWIS INC,(408) 217-8621,anthonylewisinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,851107.0,LEWIS ANTHONY INCORPORATED,386 S GENEVIEVE LANE,SAN JOSE,Santa Clara,95128.0,(408) 217 8621,B| C10,CLEAR,08/31/2027,4082178621.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
TAYLOR ELECTRICAL CONSTRUCTION INC,(408) 278-8888,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,709694.0,TAYLOR ELECTRICAL CONSTRUCTION INC,751 AZULE AVE,SAN JOSE,Santa Clara,95123.0,(408) 278 8888,C10,CLEAR,11/30/2025,4082788888.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
IN & OUT ELECTRIC INC.,(408) 390-5494,inoutelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1013904.0,IN & OUT ELECTRIC INC,33132 NAVARRO DRIVE,UNION CITY,Alameda,94587.0,(408) 390 5494,C10,CLEAR,11/30/2026,4083905494.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"ANYS, INC",(408) 446-4141,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,837437.0,NEKO ELECTRIC,400 REED ST #5,SANTA CLARA,Santa Clara,95050.0,(408) 446 4141,C10,CLEAR,06/30/2026,4084464141.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"GREEN STATE ELECTRIC, LLC",(408) 455-8142,greenstateelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,993422.0,GREEN STATE ELECTRIC CO,P O BOX 1998,LOS GATOS,Santa Clara,95031.0,(408) 455 8142,C10,CLEAR,06/30/2026,4084558142.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
ALTERNATIVE POWER AND ELECTRIC,(408) 605-3084,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1086918.0,ALTERNATIVE POWER AND ELECTRIC,PO BOX 41,SARATOGA,Santa Clara,95071.0,(408) 605 3084,C10,CLEAR,02/28/2026,4086053084.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
WOLFE ELECTRIC CO.,(408) 614-4375,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1030720.0,WOLFE ELECTRIC CO,1626 WALTERS AVE,CAMPBELL,Santa Clara,95008.0,(408) 614 4375,C10,CLEAR,02/28/2026,4086144375.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
AVANT ELECTRIC INC,(408) 688-1546,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1045987.0,AVANT ELECTRIC INC,3141 STEVENS CREEK BLVD #121,SAN JOSE,Santa Clara,95117.0,(408) 688 1546,C10,CLEAR,04/30/2027,4086881546.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
WOODING ELECTRIC,(408) 748-9663,woodlingelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,680882.0,WOODING ELECTRIC,3390 DE LA CRUZ BLVD SUITE N,SANTA CLARA,Santa Clara,95054.0,(408) 748 9663,C10,CLEAR,11/30/2027,4087489663.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
UNIQUE POWER ELECTRIC,(408) 796-2537,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1072869.0,UNIQUE POWER ELECTRIC,848 POLLARD RD,LOS GATOS,Santa Clara,95032.0,(408) 796 2537,C10,CLEAR,01/31/2027,4087962537.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
RISSAKHANI,(408) 892-2453,rissakhani.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,886018.0,RISSAKHANI,606 ALTINO BLVD,SAN JOSE,Santa Clara,95136.0,(408) 892 2453,A| C27,CLEAR,10/31/2026,4088922453.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
"WELLS ELECTRICAL, INC.",(415) 255-7831,wellselectricalinc.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,681529.0,WELLS ELECTRICAL INC,2560 MARIN STREET,SAN FRANCISCO,San Francisco,94124.0,(415) 255 7831,C10,CLEAR,12/31/2025,4152557831.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
DIVINE ELECTRIC INC,(415) 299-0381,divineelectricandplumbing.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,817357.0,DIVINE ELECTRIC AND PLUMBING,2935 KERNER BLVD STE B,SAN RAFAEL,Marin,94901.0,(415) 299 0381,C10| C36,CLEAR,11/30/2025,4152990381.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
MARIN ELECTRIC INC,(415) 726-0809,marinelectricians.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1081103.0,MARIN ELECTRIC,PO BOX 425,CORTE MADERA,Marin,94976.0,(415) 726 0809,C10,CLEAR,09/30/2027,4157260809.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
,,,,,,,,,0,,0,False,,,,,,,,,,,432 614-1224,False,,True,"West Texas Mechanical & Electrical, Llc - Odessa",39080.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,4326835233,False,,True,Bosworth Company - Midland / The Bosworth Company,18700.0,Mitsubishi,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,480 568-9581,False,,True,"Pip Team, Inc. Dba Partners In Power - Lubbock",39537.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,4804924232,False,,True,Elevation Solar,31577.0,SMA Solar,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,504 482-1146,False,,True,Frischhertz Electric Co. - New Orleans,39099.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
4 E TELLEZ ELECTRIC INC,(510) 375-7526,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1042547.0,4 E TELLEZ ELECTRIC INC,923 SHERIDAN ST,VALLEJO,Solano,94590.0,(510) 375 7526,C10,CLEAR,08/31/2026,5103757526.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"GILL'S ELECTRIC CO, INC",(510) 451-2929,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,195222.0,GILL'S ELECTRIC,909 7TH STREET,OAKLAND,Alameda,94607.0,(510) 451 2929,C10,CLEAR,06/30/2026,5104512929.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
ILLUMINATE ELECTRIC SF INC.,(510) 631-1724,illluminateelectric.net,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1054335.0,ILLUMINATE ELECTRIC SF INC,5726 NOTTINGHAM DRIVE,EL SOBRANTE,Contra Costa,94803.0,(510) 631 1724,C10,CLEAR,10/31/2026,5106311724.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
MOFFITT ELECTRIC,(510) 708-9703,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1116355.0,MOFFITT ELECTRIC,2483 AMERICAN AVE,HAYWARD,Alameda,94545.0,(510) 708 9703,C10,CLEAR,02/28/2026,5107089703.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
L H P ELECTRICAL COMPANY,(510) 759-4942,lhpelectrical.com,23.0,BRONZE,0.0,40.0,25.0,25.0,1,Generac,1,NO,883038.0,L H P ELECTRICAL COMPANY,6295 LIDO CT,NEWARK,Alameda,94560.0,(510) 759 4942,C10,CLEAR,02/28/2026,5107594942.0,True,CA,False,,,,18.5,BRONZE,1,CA,0,,,,,25,0.0,40.0,25.0
"CENTURY ROOF AND SOLAR, INC.",(510) 780-9489,centuryroofandsolar.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,721502.0,CENTURY ROOF AND SOLAR INC,23135 SAKLAN ROAD,HAYWARD,Alameda,94545.0,(510) 780 9489,C10| C39,CLEAR,09/30/2026,5107809489.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
"R PRO ELECTRIC, INC.",(510) 876-3522,rproelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1007184.0,R PRO ELECTRIC INC,43639 ELLSWORTH ST,FREMONT,Alameda,94539.0,(510) 876 3522,C10,CLEAR,07/31/2026,5108763522.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
HITEK ELECTRICAL,(510) 880-5829,ihiredhitek.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,945002.0,HITEK ELECTRICAL,23585 CONNECTICUT ST UNIT 9,HAYWARD,Alameda,94545.0,(510) 880 5829,C10,CLEAR,03/31/2026,5108805829.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
,,,,,,,,,0,,0,False,,,,,,,,,,,5123000839,False,,True,"BRADFORD BROTHERS UNDERGROUND SERVICE, INC.",30117.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,5128361690,False,,True,AirCraft Inc,34825.0,Mitsubishi,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,5128459777,False,,True,Freedom Enterprises Electrical & Generator Service,17510.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
BEARDSLEE ELECTRICAL CONCEPTS INC,(530) 306-4452,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1047075.0,BEARDSLEE ELECTRICAL CONCEPTS INC,2347 GLACIER DRIVE,ROCKLIN,Placer,95677.0,(530) 306 4452,C10,CLEAR,02/28/2027,5303064452.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
SWIHART ENTERPRISES & ELECTRICAL,(530) 308-3274,swihartelectrical.com,25.0,BRONZE,60.0,0.0,25.0,25.0,1,Generac,1,NO,805050.0,SWIHART ENTERPRISES & ELECTRICAL,6100 HOSRE SHOE BAR ROAD #314,LOOMIS,Placer,95950.0,(530) 308 3274,C10,CLEAR,03/31/2026,5303083274.0,True,CA,False,,,,33.5,BRONZE,1,CA,0,,,,,25,60.0,0.0,25.0
"DES ELECTRICAL, INC",(562) 632-1311,deselectrical.net,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1005472.0,D E S ELECTRICAL INC,7331 WHITTIER AVE,WHITTIER,Los Angeles,906021132.0,(562) 632 1311,C10,CLEAR,08/31/2026,5626321311.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
"LEONE ELECTRIC, INC.",(562) 795-5754,leoneelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,794439.0,LEONE ELECTRIC INC,10841 BLOOMFIELD,LOS ALAMITOS,Orange,90720.0,(562) 795 5754,C10,CLEAR,04/30/2027,5627955754.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
,,,,,,,,,0,,0,False,,,,,,,,,,,5733391800,False,,True,"Tri-State Water, Power and  Air",37250.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
MODERN EDISON INC,(586) 850-2533,modernedisonelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1014512.0,MODERN EDISON ELECTRIC,916 E ST,SACRAMENTO,Sacramento,95814.0,(586) 850 2533,C10,CLEAR,02/28/2026,5868502533.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"OFFGRID SYSTEMS, INC.",(619) 368-8185,offgridsys.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1134949.0,OFFGRID SOLAR & ELECTRIC SYSTEMS,9625 MISSION GORGE RD #B2-369,SANTEE,San Diego,92071.0,(619) 368 8185,C10| C46,CLEAR,03/31/2027,6193688185.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
THE WATCHLIGHT CORPORATION,(619) 442-9595,watchlight.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,594919.0,WATCHLIGHT CORPORATION THE,111 S MARSHALL AVE,EL CAJON,San Diego,92020.0,(619) 442 9595,C-7| C10,CLEAR,05/31/2026,6194429595.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
CREST UTILITIES INC,(619) 445-0500,crestelectricinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,873818.0,CREST ELECTRIC,P O BOX 692,ALPINE,San Diego,91903.0,(619) 445 0500,C10,CLEAR,03/31/2026,6194450500.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
